ID,Name,LinkedIn URL,Locations,Location Phones,HQ Location,HQ Location Phones,Technologies,Industries,Company type,Website,Domain,Headcount,Company description,Revenue,Intent data,shopify
21aac949-00a4-31c0-8699-31ba59dda4a5,Coilex.com,https://www.linkedin.com/company/coilex-store,"[Germany, Bavaria, Munich, 71 Theresienstrasse, 80333]",,"Germany, Bavaria, Munich, 71 Theresienstrasse, 80333",,"Shopify, Amazon Pay, Amazon ALB, YouTube, HSTS, Cart Functionality, HTTP/3, Google Pay, Shopify Chat, X-Content-Type-Options, Shop Pay, DPD, Priority Hints, MasterCard, Google Font API, Apple Pay, X-XSS-Protection, American Express, Facebook Pixel, VISA, RSS, PayPal, Open Graph, Facebook, CloudFlare, Google Hosted Libraries, GLS, jQuery, Cloudflare Bot Management, UPS, Amazon Web Services, reCAPTCHA, Google Analytics, Prebid, Modernizr, Preact, Klarna Checkout, DHL, MailChimp",Apparel & Fashion,Privately Held,www.coilex.com,coilex.com,6,"Coilex - concept store for shoes & accessories in Munich. The shop-range includes sneakers, shoes, denim and unique accessories for women and men. The store was completely equipped with – decade long secretly kept - treasures such as machines from the family’s first factories and therefore embodies 100 % authenticity in a natural vintage look. Many items have a new purpose and function, while the renovation and store-fitting was done with 98% recycled materials. Guests were invited to a look at the permanent installation of pictures showing the 19th century management, workers, buildings and history of the family’s shoe factories that started it all. The optic of the store embodies the ultimate german industrial style. Add us on www.facebook.com/coilexstore and follow on www.instagram.com/coilex @coilex | @coilexstore",2504606,,True
3577f7df-20d3-3ce3-9bbf-89247065bbb3,PRUNKHUND,https://www.linkedin.com/company/prunkhund,"[Germany, Bavaria, Munich, rushaimerstr.67]",,"Germany, Bavaria, Munich, rushaimerstr.67",,"Shopify, Hotjar, American Express, Flickity, Swiper, Facebook Pixel, Facebook, Google Font API, RSS, VISA, Apple Pay, Priority Hints, DPD, MasterCard, jQuery UI, Open Graph, jsDelivr, X-XSS-Protection, WordPress, X-Content-Type-Options, PayPal, CloudFlare, Cloudflare Bot Management, jQuery, WooCommerce, Envoy, GLS, Font Awesome, UPS, Google Analytics, Apache, Deutsche Post, jQuery CDN, Cart Functionality, Klaviyo, Gambio, HSTS, Elementor, Google Pay, Tidio, Kiwi Sizing, MySQL, Jumbo, jQuery Migrate, HTTP/3, Judge.me, Polyfill, Klarna Checkout, Vimeo, PHP, DHL, cdnjs",Apparel & Fashion,Self Employed,www.prunkhund.com,prunkhund.com,6,"Prunkhund ist ein Familienunternehmen für stylischen Hundebedarf. Wir fertigen Halsbänder, Leinen und Geschirre in liebevoller Handarbeit. Im Fokus stehen dabei Design, Haltbarkeit sowie Verarbeitung unserer Produkte. mehr Info auf www.prunkhund.de",2504606,,True
dd5e02bf-f566-3ba7-a890-1462592540bb,Leonid Matthias,https://www.linkedin.com/company/leonid-matthias,"[Germany, Hesse, Frankfurt Am Main, 24 Wallstrasse, 60594]",,"Germany, Hesse, Frankfurt Am Main, 24 Wallstrasse, 60594",,"Shopify, Klarna, Boomerang, Klarna Checkout, Fusion Ads, Preact, Bitcoin, Modernizr, Babel, PHP, HSTS, HTTP/3, BugSnag, Cart Functionality, Google Pay, core-js, Facebook Pixel, W3 Total Cache, Apple Pay, MasterCard, X-Content-Type-Options, X-XSS-Protection, Open Graph, American Express, VISA, PayPal, Facebook, Flickity, WordPress, Priority Hints, Shop Pay, Chart.js, Prebid, Twitter Emoji (Twemoji), Google Analytics, jQuery, reCAPTCHA, WooCommerce, CloudFlare, Envoy",Apparel & Fashion,Privately Held,www.leonidmatthias.com,leonidmatthias.com,6,"'leonid matthias'- die Modemacher. Seit 2008 kreiert 'leonid matthias' Mode für Damen und Herren mit tausend Facetten: mal verspielt und verrückt, mal avantgardistisch und direkt, mal elegant und zeitlos…  Jede Kollektion erzählt dabei eine neue, andere Geschichte. Frei nach dem Motto: Der größte Trend ist Individualität, bietet das Modelabel mehrere Linien an, damit jeder sein Lieblingsstück findet, passend zur eigenen Persönlichkeit. Die innovativen und trotzdem zeitlosen Unikate und Kollektionen liegen abseits des Mainstreams. Die Kreationen, die 'leonid matthias‘ anbietet, reichen von sportlich über ausgefallen und flippig bis hin zu avantgardistisch und couturig. „Bei uns finden Sie weiße Kleidungsstücke, die aus einem Gedicht heraus entstanden sind, ein buntes Frida Kahlo Kleid, schwarze asymmetrische Herrenhosen ohne Seitennähte, Röcke, die aus Unterhosen genäht sind, architektonisch geschnittene Kleider… und daneben auch schicke Stiftröcke, zeitlose Herrenhemden und verspielte Blusen – hier trifft extravagante Couture auf coole Streetwear, Avantgarde auf Folklore, Klassik auf Glam Rock…. Gürtel, Schmuck, Taschen und die Interieur Linie runden das Angebot ab.“",2504606,,True
c184ed41-dfda-37da-8923-0a931dbd4544,MAARI Studios,https://www.linkedin.com/company/maaristudios,"[Germany, Baden-württemberg, Stuttgart]",,"Germany, Baden-württemberg, Stuttgart",,"Shopify, Klarna, Vibes, Instagram, Cart Functionality, HSTS, HTTP/3, Google Pay, YouTube, MailChimp, TikTok Pixel, Preact, Judge.me, Boomerang, Datadog, Klarna Checkout, Priority Hints, Apple Pay, Akamai, Flickity, American Express, Facebook Pixel, Open Graph, AOS, Shop Pay, X-Content-Type-Options, MasterCard, PayPal, X-XSS-Protection, Mautic, Google Ads Conversion Tracking, VISA, Google Tag Manager, Google Analytics, Envoy, Akamai Bot Manager, Google Ads, CloudFlare, reCAPTCHA, Weglot",Apparel & Fashion,Sole Proprietorship,www.maaristudios.com,maaristudios.com,6,"MAARI Studios ist ein Schmuck- , Mode- und Accessoire Label, das seinen Ursprung in New York hat. Von den New Yorker Vibes inspiriert, wuchs die Idee zu einem immer größeren Projekt an und wurde mit den Designs des New Yorker Designers Haruki Itō zu dem Herzensprojekt der Gründerin Marissa Schatz. MAARI Studios bietet eine breite Produktvielfalt an. Von handgefertigtem Schmuck, Halsketten, Ohrringen, Ear Cuffs bis hin zu den beliebten Scrunchies ist alles dabei. Jedes einzelne Stück erzählt seine eigene Geschichte.",2504606,,True
95bc77d8-8fcf-34b2-b6ff-ec0f69fae165,BATE,https://www.linkedin.com/company/bateofficial,"[Germany, Baden-württemberg, Pforzheim, 71 Karlsruher Straße, 75179]",,"Germany, Baden-württemberg, Pforzheim, 71 Karlsruher Straße, 75179",,"Shopify, Klarna Checkout, Google Analytics, Cloudflare Bot Management, Dovetale, Envoy, CloudFlare, Omnisend, PayPal, VISA, MasterCard, X-XSS-Protection, Omnisend Email Marketing & SMS, Smile App, Priority Hints, Apple Pay, Facebook Pixel, Smile, Facebook, Mautic, Open Graph, Swiper, Shop Pay, American Express, Tailwind CSS, TikTok Pixel, Snap Pixel, Amazon Pay, HSTS, HTTP/3, Google Pay, Cart Functionality, Klaviyo",Apparel & Fashion,,bateofficial.de,bateofficial.de,9,"Seit unserer Gründung im Jahr 1992 in Istanbul durch fünf visionäre Brüder hat sich die BATE Shoes Factory zu einem führenden mittelständischen Unternehmen entwickelt. Mit über 100 engagierten Mitarbeitern stehen wir für herausragende Handwerkskunst und Innovationskraft in der Schuhproduktion. Der Name BATE ist inspiriert von unserem Geburtsort Mardin im Südosten der Türkei, wo wir ein eigenes Museum eröffnet haben. Unsere Expansion nach Deutschland, mit einem neuen Standort in der Goldstadt Pforzheim, ist ein weiterer Schritt, unsere Marke international zu stärken und unsere Präsenz in Europa auszubauen. Unsere Schuhe sind mehr als nur Fußbekleidung – sie sind ein Statement. Von der Idee bis zur Fertigung legen wir höchsten Wert auf Qualität und Nachhaltigkeit. Wir verwenden ausschließlich hochwertige Materialien und arbeiten nach strengen ökologischen Standards. Unser Ziel ist es, Produkte zu schaffen, die nicht nur bequem und stilvoll, sondern auch umweltfreundlich sind. Unsere moderne Fabrik ist ein Paradebeispiel für Effizienz und Produktivität. Wir bieten unseren Mitarbeitern ein sicheres und angenehmes Arbeitsumfeld und produzieren Schuhe in italienischen Größen. Dabei stellen wir sicher, dass jede Phase des Produktionsprozesses unseren hohen Qualitätsansprüchen gerecht wird. Bei BATE steht der Kunde im Mittelpunkt. Ihre Zufriedenheit ist unser größtes Anliegen. Wir sind stolz darauf, Ihnen Schuhe zu liefern, die durch Qualität, Design und Komfort überzeugen. Verbinden Sie sich mit uns auf LinkedIn und werden Sie Teil unserer Community. Wir freuen uns auf den Austausch mit Ihnen. BATE – Qualität, auf die Sie vertrauen können.",2504606,,True
ec537eb1-a790-31f2-bbeb-6f11eb3bce1f,Amongst Plebs,https://www.linkedin.com/company/amongst-plebs,"[Germany, Berlin, Berlin, Linienstraße, 10119]",,"Germany, Berlin, Berlin, Linienstraße, 10119",,"Shopify, Trustpilot, Lodash, Preact, Twitter Ads, PHP, MailChimp, Loox, SiteGround, Mollie, TikTok Pixel, Vue.js, HSTS, Google Cloud, Cart Functionality, Underscore.js, Astra, Elementor, HTTP/3, Nginx, MySQL, Google Pay, OWL Carousel, jQuery Migrate, DX, PWA, Litespeed Cache, jsDelivr, LiteSpeed, Bootstrap, Google Analytics, CloudFlare, WooCommerce, Yoast SEO, Performance Lab, MailChimp for WooCommerce, Font Awesome, CookieYes, jQuery, Envoy, Google Tag Manager, Cloudflare Bot Management, JetPack, Yoast SEO Premium, Apple Pay, Facebook, American Express, X-Content-Type-Options, MasterCard, POWr, Priority Hints, X-XSS-Protection, Shop Pay, WordPress, Hotjar, RSS, Swiper, Moment.js, Google Font API, Omnisend, PayPal, Open Graph, VISA, Facebook Pixel",Apparel & Fashion,,amongstplebs.com,amongstplebs.com,6,Bitcoin merchandise is hideous for the most part. This is our attempt to create Bitcoin inspired Streetwear in a sustainable way and give back to this amazing community.,2504606,,True
aded7818-b668-39e8-8c25-40a582d7aed1,Faros Linen,https://www.linkedin.com/company/faroslinen,"[Germany, Berlin, Berlin, 14 Wallstraße, 10179]",,"Germany, Berlin, Berlin, 14 Wallstraße, 10179",,"Shopify, hCaptcha, Shopify Product Reviews, Klarna Checkout, Handlebars, Babel, Section.io, Preact, Polyfill, Shogun Landing Page Builder, BigCommerce, reCAPTCHA, Google Hosted Libraries, Booster Page Speed Optimizer, Cloudflare Bot Management, Envoy, jQuery, Google Analytics, Font Awesome, Google Tag Manager, CloudFlare, Ruby, CivicTheme, HSTS, Reviews.io, Klaviyo, Cart Functionality, core-js, HTTP/3, Bunny, Google Pay, Shogun Page Builder, Yotpo Reviews, Apple Business Chat, Kiwi Sizing, Shopify Chat, Facebook Pixel, GoAffPro, PayPal, Priority Hints, American Express, Open Graph, Stimulus, Google Font API, VISA, Hotjar, Apple Pay, Shop Pay, X-Content-Type-Options, RSS, X-XSS-Protection, AOS, Ruby on Rails, MasterCard, Facebook",Apparel & Fashion,Privately Held,faroslinen.com,faroslinen.com,6,"Faros Linen shirts combine elegance with sustainability and comfort. We are part of a new wave of fashion labels that believe in natural, high quality materials, paying fair wages to all involved in the production and are fully transparent.",2504606,,True
e0fd4c92-e928-349b-bd17-05656bc4432a,Diva Moda-Fashion-Couture,https://www.linkedin.com/company/diva-moda-fashion-couture,"[Germany, Miami, 16359 Sw 88th St, 33196], [Philippines], [United States, Florida, Miami]",,"Germany, Miami, 16359 Sw 88th St, 33196",,"Shopify, Google Apps for Business, SMSBump, Loox, Modernizr, Bootstrap, AdRoll, DHL, Unpkg, PayPal Credit, USPS, Preact, TikTok Pixel, Handlebars, MailChimp, X-Content-Type-Options, PayPal, PushOwl Web Push Notifications, Facebook Pixel, Optimonk, Apple Pay, PushOwl, Route, Flickity, Facebook, FedEx, Google Plus, Hotjar, Priority Hints, Mautic, ReturnGO, X-XSS-Protection, Google Font API, Google Ads Conversion Tracking, Open Graph, Emotion, JSS, Shop Pay, AOS, Venmo, reCAPTCHA, Signifyd, Cloudflare Bot Management, Google Optimize, Prebid, jQuery, Visual Website Optimizer, PWA, React, Google Analytics, Twitter, Sentry, Google Ads, CloudFlare, Amplitude, Google Tag Manager, Font Awesome, Tapcart, UPS, HTTP/3, Microsoft Clarity, Frequently Bought Together, Klaviyo, Google Pay, PayPal Marketing Solutions, YouTube, Cart Functionality, NoFraud, jQuery CDN, Afterpay, HSTS",Apparel & Fashion,,divaboutiqueonline.com,divaboutiqueonline.com,7,"Diva Moda-Fashion-Couture is an apparel & fashion company based out of 16359 SW 88th St, Miami, Germany.",2575463,,True
21f84464-841c-3bc7-87bc-417eebb2dd20,PSSBL,https://www.linkedin.com/company/pssbllife,"[Germany, Bern, Berlin, 168 Potsdamer Straße, 10783]",,"Germany, Bern, Berlin, 168 Potsdamer Straße, 10783",,"Shopify, PayPal, Shopify Chat, American Express, Shop Pay, Facebook Pixel, VISA, Open Graph, Priority Hints, Mustache, X-Content-Type-Options, Facebook, X-XSS-Protection, RSS, Apple Pay, MasterCard, Taboola, jQuery, CloudFlare, Apache, Google Analytics, Google Tag Manager, Envoy, Google Hosted Libraries, cdnjs, PHP, Preact, Klarna Checkout, Google Pay, HTTP/3, HSTS, Klaviyo, Slick, Cart Functionality",Apparel & Fashion,Privately Held,www.pssbl.life,pssbl.life,5,"WE ARE PSSBL [ˈPⱰSƏBL̩] – A BERLIN BASED BRAND OF CONTEMPORARY URBAN ESSENTIALS. THE IDEA OF PSSBL IS TO CREATE THE PERFECT EQUIPMENT TO MAKE OUR LIFE IN THE URBAN SPACE EASIER, MORE VERSATILE, AND COMFORTABLE. Inspired by our cities' diversity and energy, we are committed to modern urban life. We are fascinated by our urban environment, the people who live in it, the mix of cultures and colorful minds. Around every corner new impressions and experiences to soak up. This diversity and dynamic is unique and you won't find anywhere else.  Every product we create is a real urban essential, carefully thought-through in terms of use, functions, look, and sustainability. The mission “Pssbl 總有可能” started in 2017, when the search for the right bag brought a group of urban enthusiasts from different corners of the world and fields of expertise together.",2800461,,True
856f4799-0bd2-3973-8daa-9d98d43af450,Münchner Manufaktur OHG,https://www.linkedin.com/company/münchner-manufaktur-ohg,"[Germany, Bavaria, Munich, 54 Inner Wiener Str, 81677]",+498961457160,"Germany, Bavaria, Munich, 54 Inner Wiener Str, 81677",+498961457160,"Shopify, Stripe, Klarna Checkout, Babel, PHP, Lightbox, Google Pay, Cart Functionality, core-js, HSTS, Underscore.js, jQuery Migrate, MySQL, Borlabs Cookie, Plyr, PayPal Marketing Solutions, HTTP/3, RSS, American Express, Apache HTTP Server, X-Content-Type-Options, MasterCard, Apple Pay, PayPal, Shop Pay, WordPress, VISA, X-XSS-Protection, Open Graph, Priority Hints, Facebook Pixel, Flickity, CloudFlare, Apache, Font Awesome, jQuery, Yoast SEO",Apparel & Fashion,Partnership,www.muenchner-manufaktur.de,muenchner-manufaktur.de,7,"Selektion aus besonderen Trachten-Top-Designern die unser und Ihr Herz höher schlagen lassen. Vielfältig kombinierbar mit der Kollektion Münchner Manufaktur aus Jacken, Gehröcken, Capes und Röcken in leuchtenden Farben. Unser Team hat Freude Sie bei der richtigen Wahl der perfekten Lederhose oder Ihres schönsten Dirndls zu beraten.",2800461,,True
4dc12823-d9e6-3e4e-b947-a77fb833e4ed,Marie Morenz,https://www.linkedin.com/company/marie-morenz,"[Germany, Bavaria, Munich, 4 Rumfordstraße, 80469]",+498923000280,"Germany, Bavaria, Munich, 4 Rumfordstraße, 80469",+498923000280,"Shopify, PayPal Marketing Solutions, Cart Functionality, MySQL, HSTS, Modernizr, PHP, CloudFlare, Shopware, jQuery, CookieYes, Apache, Stimulus, Priority Hints, PayPal, X-Content-Type-Options, X-XSS-Protection, Open Graph, Symfony, Facebook Pixel, Apache HTTP Server",Apparel & Fashion,,www.mariemorenz.de,mariemorenz.de,7,"Ballerina - Schüchen für Ihr Kinder benötigen, so finden Sie auch hierzu günstige Angebote in unseren Onlineshop.",2800461,,True
d5d44856-7abb-3469-a7cb-e036e27c227b,ZEEBRAHAM UTD,https://www.linkedin.com/company/zeebraham-utd,"[Germany, Bavaria, Nürnberg, 38 Köhnstraße, 90478]",,"Germany, Bavaria, Nürnberg, 38 Köhnstraße, 90478",,"Shopify, Babel, Klarna Checkout, Boomerang, DHL, jQuery, Envoy, Google Analytics, reCAPTCHA, CloudFlare, VISA, X-XSS-Protection, Priority Hints, Shop Pay, Facebook Pixel, Apple Pay, PayPal, Open Graph, X-Content-Type-Options, Facebook, American Express, Flickity, MasterCard, HSTS, Cart Functionality, Google Pay, YouTube, BugSnag, core-js, HTTP/3",Apparel & Fashion,Privately Held,zeebraham.com,zeebraham.com,6,cycling inspired footwear - made in portugal vegetable tanned leather - natural rubber outsole comfortable - durable - biodegradable,2947000,,True
